,city,value,table,subject,gender
9179,陕    西,4022853.0,1-6  各地区分性别、受教育程度的3岁及以上人口,小    学,男
9180,甘    肃,3541271.0,1-6  各地区分性别、受教育程度的3岁及以上人口,小    学,男
9181,青    海,960145.0,1-6  各地区分性别、受教育程度的3岁及以上人口,小    学,男
9182,宁    夏,889341.0,1-6  各地区分性别、受教育程度的3岁及以上人口,小    学,男
9183,新    疆,3608594.0,1-6  各地区分性别、受教育程度的3岁及以上人口,小    学,男
9184,全    国,184765550.0,1-6  各地区分性别、受教育程度的3岁及以上人口,小    学,女
9185,北    京,1215608.0,1-6  各地区分性别、受教育程度的3岁及以上人口,小    学,女
9186,天    津,1164282.0,1-6  各地区分性别、受教育程度的3岁及以上人口,小    学,女
9187,河    北,9820942.0,1-6  各地区分性别、受教育程度的3岁及以上人口,小    学,女
9188,山    西,3675152.0,1-6  各地区分性别、受教育程度的3岁及以上人口,小    学,女
9189,内 蒙 古,3021828.0,1-6  各地区分性别、受教育程度的3岁及以上人口,小    学,女
9190,辽    宁,4328949.0,1-6  各地区分性别、受教育程度的3岁及以上人口,小    学,女
9191,吉    林,2854662.0,1-6  各地区分性别、受教育程度的3岁及以上人口,小    学,女
9192,黑 龙 江,3706799.0,1-6  各地区分性别、受教育程度的3岁及以上人口,小    学,女
9193,上    海,1597281.0,1-6  各地区分性别、受教育程度的3岁及以上人口,小    学,女
9194,江    苏,10570435.0,1-6  各地区分性别、受教育程度的3岁及以上人口,小    学,女
9195,浙    江,8806588.0,1-6  各地区分性别、受教育程度的3岁及以上人口,小    学,女
9196,安    徽,8749975.0,1-6  各地区分性别、受教育程度的3岁及以上人口,小    学,女
9197,福    建,6308835.0,1-6  各地区分性别、受教育程度的3岁及以上人口,小    学,女
9198,江    西,6762585.0,1-6  各地区分性别、受教育程度的3岁及以上人口,小    学,女
9199,山    东,13020031.0,1-6  各地区分性别、受教育程度的3岁及以上人口,小    学,女
9200,河    南,12982069.0,1-6  各地区分性别、受教育程度的3岁及以上人口,小    学,女
9201,湖    北,7280480.0,1-6  各地区分性别、受教育程度的3岁及以上人口,小    学,女
9202,湖    南,8827035.0,1-6  各地区分性别、受教育程度的3岁及以上人口,小    学,女
9203,广    东,13759652.0,1-6  各地区分性别、受教育程度的3岁及以上人口,小    学,女
9204,广    西,7299128.0,1-6  各地区分性别、受教育程度的3岁及以上人口,小    学,女
9205,海    南,1042171.0,1-6  各地区分性别、受教育程度的3岁及以上人口,小    学,女
9206,重    庆,5037257.0,1-6  各地区分性别、受教育程度的3岁及以上人口,小    学,女
9207,四    川,13566088.0,1-6  各地区分性别、受教育程度的3岁及以上人口,小    学,女
9208,贵    州,6187751.0,1-6  各地区分性别、受教育程度的3岁及以上人口,小    学,女
9209,云    南,8487001.0,1-6  各地区分性别、受教育程度的3岁及以上人口,小    学,女
9210,西    藏,522326.0,1-6  各地区分性别、受教育程度的3岁及以上人口,小    学,女
9211,陕    西,4549306.0,1-6  各地区分性别、受教育程度的3岁及以上人口,小    学,女
9212,甘    肃,3916634.0,1-6  各地区分性别、受教育程度的3岁及以上人口,小    学,女
9213,青    海,978481.0,1-6  各地区分性别、受教育程度的3岁及以上人口,小    学,女
9214,宁    夏,991331.0,1-6  各地区分性别、受教育程度的3岁及以上人口,小    学,女
9215,新    疆,3734888.0,1-6  各地区分性别、受教育程度的3岁及以上人口,小    学,女
9216,全    国,487095010.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,小计
9217,北    京,5098789.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,小计
9218,天    津,4477871.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,小计
9219,河    北,29806993.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,小计
9220,山    西,13599508.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,小计
9221,内 蒙 古,8143252.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,小计
9222,辽    宁,18228529.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,小计
9223,吉    林,9204361.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,小计
9224,黑 龙 江,13629637.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,小计
9225,上    海,7196422.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,小计
9226,江    苏,28227982.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,小计
9227,浙    江,21117295.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,小计
9228,安    徽,20581055.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,小计
9229,福    建,13383222.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,小计
9230,江    西,16042444.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,小计
9231,山    东,36324213.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,小计
9232,河    南,37279869.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,小计
9233,湖    北,19797523.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,小计
9234,湖    南,23678161.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,小计
9235,广    东,44714248.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,小计
9236,广    西,18240352.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,小计
9237,海    南,4050000.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,小计
9238,重    庆,9802882.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,小计
9239,四    川,26309511.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,小计
9240,贵    州,11747605.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,小计
9241,云    南,13804371.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,小计
9242,西    藏,574831.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,小计
9243,陕    西,13431688.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,小计
9244,甘    肃,6861224.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,小计
9245,青    海,1442149.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,小计
9246,宁    夏,2140403.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,小计
9247,新    疆,8158620.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,小计
9248,全    国,263448804.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,男
9249,北    京,2835520.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,男
9250,天    津,2441338.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,男
9251,河    北,15793154.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,男
9252,山    西,7211213.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,男
9253,内 蒙 古,4453870.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,男
9254,辽    宁,9332828.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,男
9255,吉    林,4746766.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,男
9256,黑 龙 江,7042829.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,男
9257,上    海,3940356.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,男
9258,江    苏,15058047.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,男
9259,浙    江,11865837.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,男
9260,安    徽,11211154.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,男
9261,福    建,7585075.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,男
9262,江    西,8695411.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,男
9263,山    东,19499036.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,男
9264,河    南,19423408.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,男
9265,湖    北,10615140.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,男
9266,湖    南,12491345.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,男
9267,广    东,24895602.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,男
9268,广    西,10106028.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,男
9269,海    南,2227745.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,男
9270,重    庆,5201319.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,男
9271,四    川,14188760.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,男
9272,贵    州,6680427.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,男
9273,云    南,7979378.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,男
9274,西    藏,355820.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,男
9275,陕    西,7214803.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,男
9276,甘    肃,3839670.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,男
9277,青    海,838949.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,男
9278,宁    夏,1208827.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,男
9279,新    疆,4469149.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,男
9280,全    国,223646206.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,女
9281,北    京,2263269.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,女
9282,天    津,2036533.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,女
9283,河    北,14013839.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,女
9284,山    西,6388295.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,女
9285,内 蒙 古,3689382.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,女
9286,辽    宁,8895701.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,女
9287,吉    林,4457595.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,女
9288,黑 龙 江,6586808.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,女
9289,上    海,3256066.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,女
9290,江    苏,13169935.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,女
9291,浙    江,9251458.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,女
9292,安    徽,9369901.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,女
9293,福    建,5798147.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,女
9294,江    西,7347033.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,女
9295,山    东,16825177.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,女
9296,河    南,17856461.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,女
9297,湖    北,9182383.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,女
9298,湖    南,11186816.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,女
9299,广    东,19818646.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,女
9300,广    西,8134324.0,1-6  各地区分性别、受教育程度的3岁及以上人口,初    中,女
